experiment run details:
  dataset: hoi
  path: /gpfs/mariana/home/envomp/bongard/big_hake/
  similarity location: vision
  prompt structure: single

---------------------------------------
  test split name: test_seen_obj_seen_act
---------------------------------------

in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9071089029312134, max_false: 0.8529672026634216, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9199424982070923, max_false: 0.903853178024292, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8979254364967346, max_false: 0.8906665444374084, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.7956410050392151, max_false: 0.7802329659461975, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8874025940895081, max_false: 0.8860065937042236, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8636611104011536, max_false: 0.8871104121208191, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9102830290794373, max_false: 0.8818041682243347, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8900832533836365, max_false: 0.8706875443458557, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.935070276260376, max_false: 0.9178975224494934, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8848621845245361, max_false: 0.8601487278938293, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8909575939178467, max_false: 0.8401752710342407, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8443230986595154, max_false: 0.8240997195243835, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8941112756729126, max_false: 0.887053906917572, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9241415858268738, max_false: 0.9419347047805786, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9046618938446045, max_false: 0.8637332320213318, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9141995310783386, max_false: 0.9169793128967285, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8846338391304016, max_false: 0.8530499935150146, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8102760314941406, max_false: 0.7821300029754639, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8908106684684753, max_false: 0.8450714349746704, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9028706550598145, max_false: 0.8496822714805603, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8441760540008545, max_false: 0.7873315811157227, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8558060526847839, max_false: 0.8935979604721069, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9499754905700684, max_false: 0.9008570909500122, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8465889692306519, max_false: 0.8259121179580688, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8961096405982971, max_false: 0.9050314426422119, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8541045784950256, max_false: 0.8538438081741333, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8797609806060791, max_false: 0.846773087978363, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8012393116950989, max_false: 0.8621103167533875, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8514896035194397, max_false: 0.859214723110199, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9144930243492126, max_false: 0.9251255393028259, correct: False
in: torch.Size([457, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.7882781028747559, max_false: 0.8529159426689148, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9179010987281799, max_false: 0.7850948572158813, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9228780269622803, max_false: 0.9089292883872986, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.925781786441803, max_false: 0.8763415813446045, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8737249970436096, max_false: 0.89760422706604, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8777779340744019, max_false: 0.8658307790756226, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8869585990905762, max_false: 0.8743687272071838, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8067852258682251, max_false: 0.8746969103813171, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9180687665939331, max_false: 0.8572215437889099, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.7798156142234802, max_false: 0.8429006934165955, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8937267065048218, max_false: 0.8837795853614807, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9547507166862488, max_false: 0.8878580331802368, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.877714216709137, max_false: 0.8831126689910889, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9343357086181641, max_false: 0.9055827856063843, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8765787482261658, max_false: 0.8777111172676086, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8562542200088501, max_false: 0.818402111530304, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8967521786689758, max_false: 0.8865653276443481, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9138152599334717, max_false: 0.9094803333282471, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8860720992088318, max_false: 0.7440522313117981, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8281539678573608, max_false: 0.8852420449256897, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9312819838523865, max_false: 0.8309051990509033, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9196460843086243, max_false: 0.8961177468299866, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8688441514968872, max_false: 0.8916866183280945, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8756395578384399, max_false: 0.8648065328598022, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8977448344230652, max_false: 0.8842491507530212, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9142134189605713, max_false: 0.8225821852684021, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9278964400291443, max_false: 0.8774206042289734, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8195141553878784, max_false: 0.7789656519889832, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9221854209899902, max_false: 0.880946159362793, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8513247966766357, max_false: 0.8807581663131714, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9170101284980774, max_false: 0.8655918836593628, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8827735185623169, max_false: 0.8809924125671387, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.910435676574707, max_false: 0.9116338491439819, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9080700874328613, max_false: 0.8770641088485718, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8952271342277527, max_false: 0.8522563576698303, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9165775179862976, max_false: 0.8859938383102417, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9088420271873474, max_false: 0.904837429523468, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.863694965839386, max_false: 0.8807132244110107, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8570573925971985, max_false: 0.7066490054130554, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8271111845970154, max_false: 0.8908642530441284, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8980554342269897, max_false: 0.7993046045303345, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8933405876159668, max_false: 0.843730092048645, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8814009428024292, max_false: 0.844211220741272, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8609699010848999, max_false: 0.8049500584602356, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8348240256309509, max_false: 0.8137678503990173, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8466499447822571, max_false: 0.8655655980110168, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9028691053390503, max_false: 0.8573669791221619, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8017025589942932, max_false: 0.8142195343971252, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8823288083076477, max_false: 0.8844351768493652, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8567674160003662, max_false: 0.860466480255127, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8512886762619019, max_false: 0.8753702640533447, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8491836190223694, max_false: 0.8657791018486023, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8869538307189941, max_false: 0.8628581762313843, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9090469479560852, max_false: 0.8512730598449707, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.904430627822876, max_false: 0.8666741251945496, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9000463485717773, max_false: 0.8478710651397705, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8884568810462952, max_false: 0.8163838982582092, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8988075852394104, max_false: 0.8267948627471924, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9145989418029785, max_false: 0.9178304076194763, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8374103307723999, max_false: 0.8083463907241821, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9205487966537476, max_false: 0.856546938419342, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9295111894607544, max_false: 0.8937594890594482, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8232547044754028, max_false: 0.8167387843132019, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8350091576576233, max_false: 0.8920841813087463, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8721017837524414, max_false: 0.8573821187019348, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8151665925979614, max_false: 0.80669766664505, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.901162326335907, max_false: 0.9162324666976929, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9006672501564026, max_false: 0.8910966515541077, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8373929858207703, max_false: 0.7218382954597473, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8559699654579163, max_false: 0.8510822057723999, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8817196488380432, max_false: 0.8273005485534668, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8281959891319275, max_false: 0.8743532299995422, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8783056735992432, max_false: 0.880285918712616, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8471030592918396, max_false: 0.873836874961853, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8363866209983826, max_false: 0.7730177044868469, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8797314167022705, max_false: 0.8763906955718994, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8594382405281067, max_false: 0.8609375357627869, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8619431257247925, max_false: 0.8841865658760071, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9170132279396057, max_false: 0.9276168942451477, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.888146162033081, max_false: 0.7813801765441895, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8577696084976196, max_false: 0.8037606477737427, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8402877449989319, max_false: 0.8153208494186401, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8856775760650635, max_false: 0.8597650527954102, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8056202530860901, max_false: 0.78818678855896, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8802295327186584, max_false: 0.9039524793624878, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8900116086006165, max_false: 0.9063889384269714, correct: False
in: torch.Size([457, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8259149193763733, max_false: 0.8624332547187805, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8918896317481995, max_false: 0.832453727722168, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8391477465629578, max_false: 0.8302425742149353, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9026171565055847, max_false: 0.8602303862571716, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8046942353248596, max_false: 0.8652971982955933, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8691124320030212, max_false: 0.84053635597229, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8848026990890503, max_false: 0.8802604675292969, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8332028985023499, max_false: 0.7206863760948181, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8834628462791443, max_false: 0.8723139762878418, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9222509264945984, max_false: 0.899868369102478, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8911862969398499, max_false: 0.8975635170936584, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9187209606170654, max_false: 0.8893129825592041, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9436057806015015, max_false: 0.9095549583435059, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9308459758758545, max_false: 0.9291195869445801, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9054170846939087, max_false: 0.857153058052063, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8052159547805786, max_false: 0.8872437477111816, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8787561655044556, max_false: 0.8464120626449585, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8630913496017456, max_false: 0.8382132053375244, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8879966735839844, max_false: 0.8921684622764587, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9275435209274292, max_false: 0.8532681465148926, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8658069968223572, max_false: 0.8627533912658691, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8611048460006714, max_false: 0.8718956708908081, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8575292229652405, max_false: 0.9249098300933838, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.7989278435707092, max_false: 0.8152614235877991, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9393705129623413, max_false: 0.8990536332130432, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8717438578605652, max_false: 0.8847401738166809, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8749802708625793, max_false: 0.8829202055931091, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8873468637466431, max_false: 0.8603256940841675, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8925566673278809, max_false: 0.8749020099639893, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8570210337638855, max_false: 0.8887524604797363, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9178444147109985, max_false: 0.8884609937667847, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8810106515884399, max_false: 0.8588093519210815, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8604845404624939, max_false: 0.8061062693595886, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8111530542373657, max_false: 0.8342819213867188, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8712164759635925, max_false: 0.8766323328018188, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8647805452346802, max_false: 0.8377310037612915, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9297377467155457, max_false: 0.8528207540512085, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.85017991065979, max_false: 0.8254393935203552, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9133421182632446, max_false: 0.8881508708000183, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9049872756004333, max_false: 0.8765537738800049, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8488047122955322, max_false: 0.8634254932403564, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8571414351463318, max_false: 0.8207303881645203, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9295448064804077, max_false: 0.8843477964401245, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8501877188682556, max_false: 0.8417544960975647, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9023124575614929, max_false: 0.8555238246917725, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9084703922271729, max_false: 0.8923055529594421, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8406926393508911, max_false: 0.9087609052658081, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8832794427871704, max_false: 0.8538203239440918, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.897387683391571, max_false: 0.904356062412262, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8981328010559082, max_false: 0.9107925891876221, correct: False
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.9153665900230408, max_false: 0.9127569794654846, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8727713227272034, max_false: 0.8012568354606628, correct: True
in: torch.Size([457, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8866610527038574, max_false: 0.8802374005317688, correct: True
in: torch.Size([757, 3072]), out: torch.Size([3072]), len: (6, 6), max_true: 0.8938111066818237, max_false: 0.9135626554489136, correct: False
---------------------------------------
Summary for Split 'test_seen_obj_seen_act':
 results: {'correct': {'cat_1': 67, 'cat_2': 69}, 'incorrect': {'cat_1': 33, 'cat_2': 31}}
 accuracy: 68.00%

---------------------------------------
  test split name: test_seen_obj_unseen_act
---------------------------------------

