experiment run details:
  dataset: hoi
  path: /gpfs/mariana/home/envomp/bongard/big_hake/
  similarity location: final
  prompt structure: interleaved

---------------------------------------
  test split name: test_seen_obj_seen_act
---------------------------------------

in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9163060188293457, max_false: 0.9096177220344543, correct: True
in: torch.Size([209, 5120]), out: torch.Size([5120]), max_true: 0.9391403198242188, max_false: 0.9282822608947754, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9401059746742249, max_false: 0.9069861769676208, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9383729696273804, max_false: 0.9535342454910278, correct: False
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9496721029281616, max_false: 0.9304262399673462, correct: True
in: torch.Size([119, 5120]), out: torch.Size([5120]), max_true: 0.8957465291023254, max_false: 0.8855416178703308, correct: True
in: torch.Size([181, 5120]), out: torch.Size([5120]), max_true: 0.8665186762809753, max_false: 0.8894540667533875, correct: False
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9262933135032654, max_false: 0.8785844445228577, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9465247392654419, max_false: 0.9275625944137573, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9300516247749329, max_false: 0.9187083840370178, correct: True
in: torch.Size([134, 5120]), out: torch.Size([5120]), max_true: 0.9035170674324036, max_false: 0.8955774903297424, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9095954895019531, max_false: 0.9332083463668823, correct: False
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9214372634887695, max_false: 0.8868467211723328, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9109690189361572, max_false: 0.8978896141052246, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.8341309428215027, max_false: 0.8012948632240295, correct: True
in: torch.Size([119, 5120]), out: torch.Size([5120]), max_true: 0.9409275650978088, max_false: 0.932846188545227, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9049361944198608, max_false: 0.9146559238433838, correct: False
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9465672969818115, max_false: 0.915929913520813, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9352757930755615, max_false: 0.9361896514892578, correct: False
in: torch.Size([134, 5120]), out: torch.Size([5120]), max_true: 0.9436036944389343, max_false: 0.9328387975692749, correct: True
in: torch.Size([139, 5120]), out: torch.Size([5120]), max_true: 0.9414142370223999, max_false: 0.9111684560775757, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9170461893081665, max_false: 0.88251793384552, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9393551349639893, max_false: 0.9303027987480164, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9306566715240479, max_false: 0.9374319911003113, correct: False
in: torch.Size([134, 5120]), out: torch.Size([5120]), max_true: 0.9182400107383728, max_false: 0.9198593497276306, correct: False
in: torch.Size([134, 5120]), out: torch.Size([5120]), max_true: 0.922406792640686, max_false: 0.8549390435218811, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9150906205177307, max_false: 0.9348634481430054, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9248160719871521, max_false: 0.9175341129302979, correct: True
in: torch.Size([209, 5120]), out: torch.Size([5120]), max_true: 0.9441207051277161, max_false: 0.9229243397712708, correct: True
in: torch.Size([153, 5120]), out: torch.Size([5120]), max_true: 0.9405896067619324, max_false: 0.9326940774917603, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9116331338882446, max_false: 0.881841242313385, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.8867247104644775, max_false: 0.8961488008499146, correct: False
in: torch.Size([153, 5120]), out: torch.Size([5120]), max_true: 0.9361609816551208, max_false: 0.9264275431632996, correct: True
in: torch.Size([195, 5120]), out: torch.Size([5120]), max_true: 0.92293381690979, max_false: 0.9242340326309204, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.8989527225494385, max_false: 0.880264163017273, correct: True
in: torch.Size([153, 5120]), out: torch.Size([5120]), max_true: 0.9144626259803772, max_false: 0.9078301787376404, correct: True
in: torch.Size([209, 5120]), out: torch.Size([5120]), max_true: 0.9183179140090942, max_false: 0.8962435722351074, correct: True
in: torch.Size([167, 5120]), out: torch.Size([5120]), max_true: 0.8975982666015625, max_false: 0.9155397415161133, correct: False
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.8902855515480042, max_false: 0.911282479763031, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9457591772079468, max_false: 0.9471604824066162, correct: False
in: torch.Size([119, 5120]), out: torch.Size([5120]), max_true: 0.8973734974861145, max_false: 0.8871850967407227, correct: True
in: torch.Size([209, 5120]), out: torch.Size([5120]), max_true: 0.9441149234771729, max_false: 0.9526938199996948, correct: False
in: torch.Size([209, 5120]), out: torch.Size([5120]), max_true: 0.9367024898529053, max_false: 0.9306675791740417, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.8869312405586243, max_false: 0.8629960417747498, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.944344162940979, max_false: 0.9243717193603516, correct: True
in: torch.Size([153, 5120]), out: torch.Size([5120]), max_true: 0.9403022527694702, max_false: 0.9365567564964294, correct: True
in: torch.Size([134, 5120]), out: torch.Size([5120]), max_true: 0.906658411026001, max_false: 0.9116078615188599, correct: False
in: torch.Size([119, 5120]), out: torch.Size([5120]), max_true: 0.945357620716095, max_false: 0.9314461350440979, correct: True
in: torch.Size([153, 5120]), out: torch.Size([5120]), max_true: 0.9421566724777222, max_false: 0.9424771070480347, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.8954659700393677, max_false: 0.9109665751457214, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9286119937896729, max_false: 0.9097951054573059, correct: True
in: torch.Size([153, 5120]), out: torch.Size([5120]), max_true: 0.9381857514381409, max_false: 0.9429503679275513, correct: False
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9177724123001099, max_false: 0.9097117781639099, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9121479392051697, max_false: 0.9179651141166687, correct: False
in: torch.Size([153, 5120]), out: torch.Size([5120]), max_true: 0.9348385334014893, max_false: 0.9294788837432861, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9086436629295349, max_false: 0.8657516837120056, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.8948779702186584, max_false: 0.8954063653945923, correct: False
in: torch.Size([134, 5120]), out: torch.Size([5120]), max_true: 0.9151046872138977, max_false: 0.9214774966239929, correct: False
in: torch.Size([119, 5120]), out: torch.Size([5120]), max_true: 0.9356573820114136, max_false: 0.9358592629432678, correct: False
in: torch.Size([153, 5120]), out: torch.Size([5120]), max_true: 0.9422871470451355, max_false: 0.9206922054290771, correct: True
in: torch.Size([153, 5120]), out: torch.Size([5120]), max_true: 0.9211370944976807, max_false: 0.8924269676208496, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9230050444602966, max_false: 0.8960415720939636, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9196325540542603, max_false: 0.8935166597366333, correct: True
in: torch.Size([167, 5120]), out: torch.Size([5120]), max_true: 0.8861809968948364, max_false: 0.8863289952278137, correct: False
in: torch.Size([167, 5120]), out: torch.Size([5120]), max_true: 0.9437364935874939, max_false: 0.904685914516449, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9432939291000366, max_false: 0.9537925720214844, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.8411652445793152, max_false: 0.7947472929954529, correct: True
in: torch.Size([167, 5120]), out: torch.Size([5120]), max_true: 0.9287616014480591, max_false: 0.920599639415741, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9100319147109985, max_false: 0.8781089782714844, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9145622849464417, max_false: 0.9179819226264954, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9062162041664124, max_false: 0.9008762836456299, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9298984408378601, max_false: 0.93846595287323, correct: False
in: torch.Size([167, 5120]), out: torch.Size([5120]), max_true: 0.9308391809463501, max_false: 0.9222263097763062, correct: True
in: torch.Size([89, 5120]), out: torch.Size([5120]), max_true: 0.8572909235954285, max_false: 0.9121659994125366, correct: False
in: torch.Size([153, 5120]), out: torch.Size([5120]), max_true: 0.9482671618461609, max_false: 0.8789135813713074, correct: True
in: torch.Size([209, 5120]), out: torch.Size([5120]), max_true: 0.9088505506515503, max_false: 0.9079856276512146, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9118248224258423, max_false: 0.889093279838562, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9132674336433411, max_false: 0.9270702600479126, correct: False
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9372559189796448, max_false: 0.9287774562835693, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.935745358467102, max_false: 0.9430291652679443, correct: False
in: torch.Size([119, 5120]), out: torch.Size([5120]), max_true: 0.8899319171905518, max_false: 0.8412678837776184, correct: True
in: torch.Size([134, 5120]), out: torch.Size([5120]), max_true: 0.9474328756332397, max_false: 0.9377099871635437, correct: True
in: torch.Size([209, 5120]), out: torch.Size([5120]), max_true: 0.9355581402778625, max_false: 0.9246806502342224, correct: True
in: torch.Size([153, 5120]), out: torch.Size([5120]), max_true: 0.9362881183624268, max_false: 0.9449667930603027, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.945523202419281, max_false: 0.9278369545936584, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9520564079284668, max_false: 0.9344567656517029, correct: True
in: torch.Size([167, 5120]), out: torch.Size([5120]), max_true: 0.9430104494094849, max_false: 0.938399076461792, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9172399044036865, max_false: 0.8943182229995728, correct: True
in: torch.Size([134, 5120]), out: torch.Size([5120]), max_true: 0.9182631373405457, max_false: 0.9230236411094666, correct: False
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9053244590759277, max_false: 0.8934552073478699, correct: True
in: torch.Size([153, 5120]), out: torch.Size([5120]), max_true: 0.9007212519645691, max_false: 0.9061492085456848, correct: False
in: torch.Size([209, 5120]), out: torch.Size([5120]), max_true: 0.9394558072090149, max_false: 0.945053219795227, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9504052996635437, max_false: 0.9156546592712402, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.8933247327804565, max_false: 0.878998339176178, correct: True
in: torch.Size([209, 5120]), out: torch.Size([5120]), max_true: 0.8806459307670593, max_false: 0.8739745020866394, correct: True
in: torch.Size([139, 5120]), out: torch.Size([5120]), max_true: 0.9256722927093506, max_false: 0.9386575818061829, correct: False
in: torch.Size([119, 5120]), out: torch.Size([5120]), max_true: 0.9109000563621521, max_false: 0.8959494233131409, correct: True
in: torch.Size([119, 5120]), out: torch.Size([5120]), max_true: 0.9356725811958313, max_false: 0.9157280325889587, correct: True
in: torch.Size([119, 5120]), out: torch.Size([5120]), max_true: 0.8745821714401245, max_false: 0.8945861458778381, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9475863575935364, max_false: 0.9584222435951233, correct: False
in: torch.Size([153, 5120]), out: torch.Size([5120]), max_true: 0.9185206890106201, max_false: 0.9021028876304626, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.921532928943634, max_false: 0.9302867650985718, correct: False
in: torch.Size([209, 5120]), out: torch.Size([5120]), max_true: 0.9246923923492432, max_false: 0.9182952046394348, correct: True
in: torch.Size([195, 5120]), out: torch.Size([5120]), max_true: 0.9230403900146484, max_false: 0.9110261797904968, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9295413494110107, max_false: 0.8880124688148499, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.922187864780426, max_false: 0.8861691951751709, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9238733649253845, max_false: 0.9434031248092651, correct: False
in: torch.Size([153, 5120]), out: torch.Size([5120]), max_true: 0.9197377562522888, max_false: 0.9218817353248596, correct: False
in: torch.Size([134, 5120]), out: torch.Size([5120]), max_true: 0.9172770977020264, max_false: 0.9137993454933167, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9517175555229187, max_false: 0.9553876519203186, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9115430116653442, max_false: 0.8963143229484558, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9460883736610413, max_false: 0.9353106617927551, correct: True
in: torch.Size([167, 5120]), out: torch.Size([5120]), max_true: 0.9108996391296387, max_false: 0.9001589417457581, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.8887037038803101, max_false: 0.9203224778175354, correct: False
in: torch.Size([139, 5120]), out: torch.Size([5120]), max_true: 0.9282088875770569, max_false: 0.8774678707122803, correct: True
in: torch.Size([134, 5120]), out: torch.Size([5120]), max_true: 0.9345029592514038, max_false: 0.9354206323623657, correct: False
in: torch.Size([125, 5120]), out: torch.Size([5120]), max_true: 0.8728855848312378, max_false: 0.8789585828781128, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9498800039291382, max_false: 0.9215399026870728, correct: True
in: torch.Size([134, 5120]), out: torch.Size([5120]), max_true: 0.9397934079170227, max_false: 0.9337114095687866, correct: True
in: torch.Size([209, 5120]), out: torch.Size([5120]), max_true: 0.9114299416542053, max_false: 0.9364509582519531, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9304271340370178, max_false: 0.8913468718528748, correct: True
in: torch.Size([209, 5120]), out: torch.Size([5120]), max_true: 0.9379386901855469, max_false: 0.9432252645492554, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9390385746955872, max_false: 0.9334918260574341, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.8835324645042419, max_false: 0.9434714317321777, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9212635159492493, max_false: 0.8611650466918945, correct: True
in: torch.Size([74, 5120]), out: torch.Size([5120]), max_true: 0.9409160614013672, max_false: 0.9351695775985718, correct: True
in: torch.Size([181, 5120]), out: torch.Size([5120]), max_true: 0.9318712949752808, max_false: 0.9219797849655151, correct: True
---------------------------------------
Summary for Split 'test_seen_obj_seen_act':
 results: {'correct': {'cat_1': 76, 'cat_2': 57}, 'incorrect': {'cat_1': 24, 'cat_2': 43}}
 accuracy: 66.50%

---------------------------------------
  test split name: test_seen_obj_unseen_act
---------------------------------------

in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.94305419921875, max_false: 0.889490008354187, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.8984954357147217, max_false: 0.9381325244903564, correct: False
in: torch.Size([167, 5120]), out: torch.Size([5120]), max_true: 0.9429413676261902, max_false: 0.9450623989105225, correct: False
in: torch.Size([167, 5120]), out: torch.Size([5120]), max_true: 0.9198969006538391, max_false: 0.8796813488006592, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9348421692848206, max_false: 0.9258286356925964, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9182955026626587, max_false: 0.9034274816513062, correct: True
in: torch.Size([209, 5120]), out: torch.Size([5120]), max_true: 0.9405447244644165, max_false: 0.92695152759552, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9245699644088745, max_false: 0.8951936960220337, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9056915044784546, max_false: 0.8909752368927002, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9419527053833008, max_false: 0.9157760143280029, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9458134770393372, max_false: 0.9425292611122131, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9448028802871704, max_false: 0.9006460905075073, correct: True
in: torch.Size([119, 5120]), out: torch.Size([5120]), max_true: 0.9292221665382385, max_false: 0.9045551419258118, correct: True
in: torch.Size([119, 5120]), out: torch.Size([5120]), max_true: 0.9152016639709473, max_false: 0.8928001523017883, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9437743425369263, max_false: 0.9373602867126465, correct: True
in: torch.Size([119, 5120]), out: torch.Size([5120]), max_true: 0.9399529695510864, max_false: 0.9092156887054443, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9185949563980103, max_false: 0.9364059567451477, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9089217782020569, max_false: 0.8896522521972656, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9350940585136414, max_false: 0.9479841589927673, correct: False
in: torch.Size([179, 5120]), out: torch.Size([5120]), max_true: 0.9339638948440552, max_false: 0.9298242926597595, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9488010406494141, max_false: 0.9402216672897339, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9311202168464661, max_false: 0.9081581234931946, correct: True
in: torch.Size([119, 5120]), out: torch.Size([5120]), max_true: 0.9506599307060242, max_false: 0.945506751537323, correct: True
in: torch.Size([119, 5120]), out: torch.Size([5120]), max_true: 0.8960117101669312, max_false: 0.8745536804199219, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9277161359786987, max_false: 0.9366559982299805, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.8884610533714294, max_false: 0.8982594013214111, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9332826733589172, max_false: 0.9355139136314392, correct: False
