experiment run details:
  dataset: hoi
  model: phi hoi lora
  path: /gpfs/mariana/home/envomp/bongard/big_hake/
---------------------------------------
  test split name: test_seen_obj_seen_act
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9333608150482178, max_false: 0.934495210647583, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9293268918991089, max_false: 0.9113602638244629, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9265215396881104, max_false: 0.942273736000061, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9301125407218933, max_false: 0.9092382788658142, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9167949557304382, max_false: 0.9283003211021423, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9410214424133301, max_false: 0.9323639273643494, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9135018587112427, max_false: 0.8927836418151855, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9171314239501953, max_false: 0.8976881504058838, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9144853949546814, max_false: 0.9217396974563599, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.929796040058136, max_false: 0.9343771934509277, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9295852780342102, max_false: 0.9294520020484924, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9000513553619385, max_false: 0.8830412030220032, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9345223903656006, max_false: 0.9114028811454773, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9356105327606201, max_false: 0.9019091129302979, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9033722281455994, max_false: 0.8985608220100403, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9378894567489624, max_false: 0.9159044623374939, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9416983127593994, max_false: 0.960330605506897, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9082645177841187, max_false: 0.8547505140304565, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9081118106842041, max_false: 0.8868197202682495, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9331120848655701, max_false: 0.9113236665725708, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9286399483680725, max_false: 0.9198129177093506, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9001330137252808, max_false: 0.8935497403144836, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9330614805221558, max_false: 0.9415033459663391, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9296361804008484, max_false: 0.9219290018081665, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.8731178641319275, max_false: 0.8988486528396606, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.943240225315094, max_false: 0.8939014077186584, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9188571572303772, max_false: 0.9266786575317383, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9384968876838684, max_false: 0.9164952635765076, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9189619421958923, max_false: 0.9340444803237915, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9503503441810608, max_false: 0.9308582544326782, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9452970623970032, max_false: 0.9500572681427002, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9225145578384399, max_false: 0.873774528503418, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9441244006156921, max_false: 0.9504709243774414, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9557754993438721, max_false: 0.9259673953056335, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9336979985237122, max_false: 0.9418267607688904, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9564510583877563, max_false: 0.9492408037185669, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9464523792266846, max_false: 0.9518288373947144, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9487981796264648, max_false: 0.9300096035003662, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8833016753196716, max_false: 0.8875030875205994, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9280334711074829, max_false: 0.9252508282661438, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9026516675949097, max_false: 0.9032668471336365, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8910959362983704, max_false: 0.8783888220787048, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9210084080696106, max_false: 0.9212715029716492, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.954696536064148, max_false: 0.9153352975845337, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8954288959503174, max_false: 0.9023853540420532, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9124775528907776, max_false: 0.8908621072769165, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.945353627204895, max_false: 0.9667128324508667, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9336138963699341, max_false: 0.9052749276161194, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9428237080574036, max_false: 0.9377710819244385, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9441237449645996, max_false: 0.9406071901321411, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9153797030448914, max_false: 0.940301775932312, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9258333444595337, max_false: 0.9117020964622498, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9077987670898438, max_false: 0.9141681790351868, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.915568470954895, max_false: 0.9185909032821655, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9050928950309753, max_false: 0.8780461549758911, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9549745917320251, max_false: 0.9152112007141113, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9186954498291016, max_false: 0.9109974503517151, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9163987040519714, max_false: 0.9154980182647705, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9116071462631226, max_false: 0.9321693181991577, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9267821907997131, max_false: 0.908234179019928, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9280335903167725, max_false: 0.9376684427261353, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9023131728172302, max_false: 0.886451780796051, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.928057074546814, max_false: 0.9397761821746826, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9266746044158936, max_false: 0.9137255549430847, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9035229682922363, max_false: 0.9287605881690979, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9516124129295349, max_false: 0.9075777530670166, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.931181013584137, max_false: 0.9389568567276001, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9078089594841003, max_false: 0.886604368686676, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.931668221950531, max_false: 0.9313828945159912, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9536508321762085, max_false: 0.9167308807373047, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.928074836730957, max_false: 0.944159746170044, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.948859691619873, max_false: 0.9193926453590393, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9142327308654785, max_false: 0.9268329739570618, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9297524690628052, max_false: 0.9114214777946472, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9093940258026123, max_false: 0.9418931007385254, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9323548078536987, max_false: 0.8757874965667725, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.917297899723053, max_false: 0.921149730682373, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.936085045337677, max_false: 0.9292904138565063, correct: True
---------------------------------------
Summary for Split 'test_seen_obj_seen_act':
 results: {'correct': {'cat_1': 94, 'cat_2': 37}, 'incorrect': {'cat_1': 6, 'cat_2': 63}}
 accuracy: 65.50%

---------------------------------------
  test split name: test_seen_obj_unseen_act
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9394109845161438, max_false: 0.9171741604804993, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8901641368865967, max_false: 0.9142679572105408, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9501312375068665, max_false: 0.9416048526763916, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9420687556266785, max_false: 0.9167672991752625, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.932513415813446, max_false: 0.937095046043396, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9330275654792786, max_false: 0.9115830659866333, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9582722187042236, max_false: 0.9453953504562378, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9093108177185059, max_false: 0.8798826336860657, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.92729651927948, max_false: 0.9327887296676636, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.953416109085083, max_false: 0.9195207953453064, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9271708130836487, max_false: 0.9456907510757446, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9227115511894226, max_false: 0.8899558186531067, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9415794610977173, max_false: 0.9387959241867065, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9104140996932983, max_false: 0.8879934549331665, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9467582106590271, max_false: 0.9495320320129395, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9413164258003235, max_false: 0.9122750759124756, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9566918611526489, max_false: 0.9549229741096497, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9263017177581787, max_false: 0.9012485146522522, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.924968421459198, max_false: 0.9414778351783752, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9296882152557373, max_false: 0.9233633279800415, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9542213678359985, max_false: 0.9519689679145813, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9251192808151245, max_false: 0.8932223320007324, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9429568648338318, max_false: 0.9582716822624207, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9241403341293335, max_false: 0.8943518996238708, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.914272665977478, max_false: 0.9260693192481995, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.912447988986969, max_false: 0.9073026180267334, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9392732977867126, max_false: 0.9547256231307983, correct: False
