experiment run details:
  dataset: openworld
  path: /gpfs/mariana/home/envomp/bongard/
---------------------------------------
  test split name: test
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8239090442657471, max_false: 0.8246267437934875, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9236789345741272, max_false: 0.3269064724445343, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9318398833274841, max_false: 0.45331233739852905, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9090802073478699, max_false: 0.5477551817893982, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9668636322021484, max_false: 0.24842175841331482, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9129760265350342, max_false: 0.44113805890083313, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9490577578544617, max_false: 0.2272261381149292, correct: True
in: torch.Size([468, 3072]), out: torch.Size([3072]), max_true: 0.8290715217590332, max_false: 0.19537407159805298, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9242625832557678, max_false: 0.5414215922355652, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8995320796966553, max_false: 0.330419659614563, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.944710910320282, max_false: 0.6075875759124756, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7969398498535156, max_false: 0.8304092884063721, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9353163838386536, max_false: 0.5092014074325562, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8212907314300537, max_false: 0.35043206810951233, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9618509411811829, max_false: 0.15670982003211975, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8561402559280396, max_false: 0.2965289354324341, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.89219069480896, max_false: 0.6753823161125183, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9396095275878906, max_false: 0.5522639155387878, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.952621579170227, max_false: 0.4749472737312317, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9151291847229004, max_false: 0.27585482597351074, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9629780054092407, max_false: 0.44840049743652344, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8850250244140625, max_false: 0.6630094051361084, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9588844776153564, max_false: 0.751483142375946, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8040401935577393, max_false: 0.44266724586486816, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9455133080482483, max_false: 0.19136786460876465, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8343658447265625, max_false: 0.28059935569763184, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9462667107582092, max_false: 0.27387580275535583, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8518616557121277, max_false: 0.1996811479330063, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9417881369590759, max_false: 0.44920477271080017, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.888523519039154, max_false: 0.7269451022148132, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8560460209846497, max_false: 0.23749466240406036, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.833531379699707, max_false: 0.6538188457489014, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9650765657424927, max_false: 0.33924195170402527, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8885295391082764, max_false: 0.16289110481739044, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9518048167228699, max_false: 0.3222992718219757, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9061229825019836, max_false: 0.3784535527229309, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8806235194206238, max_false: 0.6046021580696106, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8389399647712708, max_false: 0.6621530652046204, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9671581387519836, max_false: 0.2577074468135834, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8997003436088562, max_false: 0.17216700315475464, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.945805549621582, max_false: 0.7086940407752991, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9398270845413208, max_false: 0.7315347194671631, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9583149552345276, max_false: 0.2408662587404251, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8984498977661133, max_false: 0.47285622358322144, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9515179991722107, max_false: 0.5543478727340698, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9114746451377869, max_false: 0.4583979547023773, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9586344361305237, max_false: 0.44634583592414856, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8803219795227051, max_false: 0.3578765392303467, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9624744653701782, max_false: 0.42999958992004395, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.83470618724823, max_false: 0.2763515114784241, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8955651521682739, max_false: 0.8277477622032166, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.87754887342453, max_false: 0.49268731474876404, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9693174362182617, max_false: 0.23835895955562592, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.7795460820198059, max_false: 0.06165444478392601, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9371615648269653, max_false: 0.13187390565872192, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8943704962730408, max_false: 0.43700990080833435, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9827851057052612, max_false: 0.5079234838485718, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7299477458000183, max_false: 0.097540944814682, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8997986316680908, max_false: 0.734783411026001, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9105650186538696, max_false: 0.6963254809379578, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9232041835784912, max_false: 0.6314429044723511, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8489119410514832, max_false: 0.4948970079421997, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9643183350563049, max_false: 0.37132126092910767, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9247024059295654, max_false: 0.3064679503440857, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9528900980949402, max_false: 0.34938883781433105, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9135273098945618, max_false: 0.6303700804710388, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9608212113380432, max_false: 0.6261672973632812, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8722622394561768, max_false: 0.4396156668663025, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9153621196746826, max_false: 0.5565055012702942, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8699792623519897, max_false: 0.48578405380249023, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8500906229019165, max_false: 0.6702027320861816, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8865512013435364, max_false: 0.3089050054550171, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9627708196640015, max_false: 0.42371150851249695, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8139111995697021, max_false: 0.5868969559669495, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9623331427574158, max_false: 0.5082880854606628, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7455595135688782, max_false: 0.8563992977142334, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9318840503692627, max_false: 0.2298809140920639, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8760139346122742, max_false: 0.44482335448265076, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.972672164440155, max_false: 0.11848554015159607, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9008687138557434, max_false: 0.10737205296754837, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.936081051826477, max_false: 0.7137486338615417, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.893183171749115, max_false: 0.626136839389801, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9052117466926575, max_false: 0.010709185153245926, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8648518919944763, max_false: 0.5851608514785767, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.6720829010009766, max_false: 0.783389151096344, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8769916892051697, max_false: 0.42026564478874207, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9123197793960571, max_false: 0.6897123456001282, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8879529237747192, max_false: 0.37624579668045044, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9242156744003296, max_false: 0.5661236047744751, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9112660884857178, max_false: 0.49345749616622925, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.962622880935669, max_false: 0.47236305475234985, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8459599018096924, max_false: 0.29748591780662537, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9731859564781189, max_false: 0.5818379521369934, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.874169647693634, max_false: 0.31497958302497864, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.746661901473999, max_false: 0.7263517379760742, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8920432329177856, max_false: 0.6960452795028687, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9273625612258911, max_false: 0.7002604007720947, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8369306325912476, max_false: 0.1733774095773697, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9512757658958435, max_false: 0.5213075280189514, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8576033115386963, max_false: 0.6804589033126831, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9145704507827759, max_false: 0.5159737467765808, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9366030693054199, max_false: 0.6399102210998535, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9561358094215393, max_false: 0.45978954434394836, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8620946407318115, max_false: 0.34517747163772583, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9453041553497314, max_false: 0.14155514538288116, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8643483519554138, max_false: 0.15147724747657776, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.955135703086853, max_false: 0.2974313199520111, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8607611656188965, max_false: 0.19203487038612366, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9596841931343079, max_false: 0.20625576376914978, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8588326573371887, max_false: 0.5331562757492065, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.957770586013794, max_false: 0.674194872379303, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8195141553878784, max_false: 0.5129579901695251, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8535977005958557, max_false: 0.7922417521476746, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8119941353797913, max_false: 0.48975974321365356, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9652796387672424, max_false: 0.6548716425895691, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7976654171943665, max_false: 0.8459188938140869, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7834928035736084, max_false: 0.715674877166748, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8654940128326416, max_false: 0.5263636112213135, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7819092273712158, max_false: 0.2368587851524353, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8519530296325684, max_false: 0.5405887961387634, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.924476146697998, max_false: 0.48413267731666565, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9106290340423584, max_false: 0.6126865744590759, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9457992911338806, max_false: 0.5183934569358826, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9004034996032715, max_false: 0.501032829284668, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9051629304885864, max_false: 0.5681858062744141, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.914078414440155, max_false: 0.39625295996665955, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9257596135139465, max_false: 0.5729455947875977, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.5629259943962097, max_false: 0.9044589400291443, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9240312576293945, max_false: 0.4323085844516754, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8447178602218628, max_false: 0.558262288570404, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.5581838488578796, max_false: 0.8155089616775513, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8981066942214966, max_false: 0.6642522215843201, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9731624722480774, max_false: 0.18990813195705414, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9152804613113403, max_false: 0.12075594812631607, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9607986807823181, max_false: 0.20098459720611572, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8659896850585938, max_false: 0.19006562232971191, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9632894992828369, max_false: 0.6258869767189026, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8354271054267883, max_false: 0.891661524772644, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8788676857948303, max_false: 0.6545183062553406, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8339495062828064, max_false: 0.364895224571228, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9790710806846619, max_false: 0.13322153687477112, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8690791130065918, max_false: 0.15639683604240417, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8235164880752563, max_false: 0.8576213717460632, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8905295133590698, max_false: 0.5872567892074585, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8393329977989197, max_false: 0.8785582780838013, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7423290610313416, max_false: 0.8596592545509338, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.902664065361023, max_false: 0.40228912234306335, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8106655478477478, max_false: 0.9135564565658569, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9279897809028625, max_false: 0.6037644743919373, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8308943510055542, max_false: 0.30581289529800415, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8626562356948853, max_false: 0.660023033618927, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9158477783203125, max_false: 0.40773892402648926, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9491451382637024, max_false: 0.20576438307762146, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8116639256477356, max_false: 0.09686387330293655, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9651455879211426, max_false: 0.34464165568351746, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8892605900764465, max_false: 0.3672361969947815, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8301804661750793, max_false: 0.2994089722633362, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.739895761013031, max_false: 0.5070493221282959, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8379158973693848, max_false: 0.8647588491439819, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8103724122047424, max_false: 0.8236122131347656, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9150379300117493, max_false: 0.20114797353744507, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9109479784965515, max_false: 0.3535112738609314, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9703399538993835, max_false: 0.21093282103538513, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8461784720420837, max_false: 0.0825968012213707, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8929807543754578, max_false: 0.559256374835968, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8976961374282837, max_false: 0.33261561393737793, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9445638656616211, max_false: 0.3422929644584656, correct: True
in: torch.Size([468, 3072]), out: torch.Size([3072]), max_true: 0.8512666821479797, max_false: 0.31814447045326233, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7751756906509399, max_false: 0.8088964223861694, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7883042097091675, max_false: 0.16243158280849457, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7075533270835876, max_false: 0.8674615025520325, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9140794277191162, max_false: 0.5988274812698364, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9691900014877319, max_false: 0.7916864156723022, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8144011497497559, max_false: 0.3742946684360504, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9724817872047424, max_false: 0.5738493204116821, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9114178419113159, max_false: 0.3082635700702667, correct: True
