----- test -----
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8244971632957458, max_false: 0.8806016445159912, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8290716409683228, max_false: 0.8725504279136658, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8752574920654297, max_false: 0.7998760342597961, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8447840809822083, max_false: 0.8900908827781677, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8735966682434082, max_false: 0.8180088400840759, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8044517636299133, max_false: 0.8443054556846619, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8124659657478333, max_false: 0.7897845506668091, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8465539216995239, max_false: 0.8737954497337341, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8715112805366516, max_false: 0.8240376710891724, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8391357660293579, max_false: 0.8913059830665588, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8764943480491638, max_false: 0.8297838568687439, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.839787483215332, max_false: 0.8777356147766113, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.877848744392395, max_false: 0.8048179149627686, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.844627857208252, max_false: 0.8926582336425781, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8795978426933289, max_false: 0.8157351613044739, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8210740089416504, max_false: 0.8758050799369812, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8649997711181641, max_false: 0.8104263544082642, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8609540462493896, max_false: 0.8780159950256348, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8563297986984253, max_false: 0.7482283115386963, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.816843569278717, max_false: 0.8838653564453125, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8839367628097534, max_false: 0.8257119655609131, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8381297588348389, max_false: 0.8920395970344543, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.884106457233429, max_false: 0.8236821889877319, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8382028937339783, max_false: 0.887230634689331, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8762144446372986, max_false: 0.8207634687423706, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8633894324302673, max_false: 0.8942895531654358, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8921957612037659, max_false: 0.829646646976471, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8367029428482056, max_false: 0.9039003252983093, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8773930072784424, max_false: 0.8204610347747803, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8299964666366577, max_false: 0.8784505724906921, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8518434762954712, max_false: 0.8103611469268799, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.836174488067627, max_false: 0.876796305179596, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8890625834465027, max_false: 0.8257599472999573, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.845088541507721, max_false: 0.8818283677101135, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8813531994819641, max_false: 0.8289210796356201, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8232730031013489, max_false: 0.8862125873565674, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8851134181022644, max_false: 0.8014658689498901, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8289179801940918, max_false: 0.8620244264602661, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8697430491447449, max_false: 0.8331323862075806, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8487088084220886, max_false: 0.8917587399482727, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8833835124969482, max_false: 0.8255041241645813, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8448494076728821, max_false: 0.8864246606826782, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8653805255889893, max_false: 0.8122237920761108, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.851313054561615, max_false: 0.8928572535514832, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8809933662414551, max_false: 0.8324371576309204, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8285417556762695, max_false: 0.8562027812004089, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8664855360984802, max_false: 0.8129108548164368, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.839394748210907, max_false: 0.8816792964935303, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8662005662918091, max_false: 0.7904624938964844, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8486059904098511, max_false: 0.8877782821655273, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8721486330032349, max_false: 0.8045070171356201, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8476626873016357, max_false: 0.8808192014694214, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.875138521194458, max_false: 0.8357808589935303, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8278830051422119, max_false: 0.8744294047355652, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8642520904541016, max_false: 0.8043239712715149, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8599288463592529, max_false: 0.8972699642181396, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.887584924697876, max_false: 0.8345495462417603, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8360438346862793, max_false: 0.8870499134063721, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8792279958724976, max_false: 0.8269945979118347, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8371712565422058, max_false: 0.8895840644836426, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8682429194450378, max_false: 0.8135961294174194, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8387572765350342, max_false: 0.8844138383865356, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8764399290084839, max_false: 0.8180232048034668, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8256981372833252, max_false: 0.8822010159492493, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8502472639083862, max_false: 0.7983763217926025, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8390549421310425, max_false: 0.8885506987571716, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.874752938747406, max_false: 0.8213782906532288, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8445912003517151, max_false: 0.8992416262626648, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.86062091588974, max_false: 0.7994620203971863, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8178802132606506, max_false: 0.8727242946624756, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8903256058692932, max_false: 0.826870858669281, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8334580659866333, max_false: 0.8876505494117737, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8679198026657104, max_false: 0.8151525259017944, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8380371928215027, max_false: 0.8810462951660156, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8744589686393738, max_false: 0.7939438223838806, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8326431512832642, max_false: 0.8842852711677551, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8678618669509888, max_false: 0.800175130367279, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8217592239379883, max_false: 0.8757567405700684, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8653581142425537, max_false: 0.8159266710281372, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8437623381614685, max_false: 0.8897696733474731, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8571143746376038, max_false: 0.7931473851203918, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8216538429260254, max_false: 0.8889743685722351, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8765974044799805, max_false: 0.8045734763145447, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8436277508735657, max_false: 0.8920938372612, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8771916627883911, max_false: 0.8292291760444641, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8351624011993408, max_false: 0.8719953894615173, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8784492015838623, max_false: 0.8146727681159973, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8068432807922363, max_false: 0.8718171715736389, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8727739453315735, max_false: 0.824164628982544, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8427744507789612, max_false: 0.8839724659919739, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.874207079410553, max_false: 0.8222888112068176, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8453702926635742, max_false: 0.8855432868003845, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8691327571868896, max_false: 0.8141601085662842, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8328607678413391, max_false: 0.8867074251174927, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8793209195137024, max_false: 0.80509352684021, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8489331603050232, max_false: 0.8883398771286011, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8871719241142273, max_false: 0.8218922019004822, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8230326771736145, max_false: 0.8731051683425903, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.894256055355072, max_false: 0.854621946811676, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8190043568611145, max_false: 0.8902048468589783, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8576942086219788, max_false: 0.7782665491104126, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.836319088935852, max_false: 0.8931398987770081, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8854021430015564, max_false: 0.8379635214805603, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8438283801078796, max_false: 0.8809776902198792, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8754819631576538, max_false: 0.824387788772583, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8303859233856201, max_false: 0.8949161767959595, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8936991095542908, max_false: 0.8337125778198242, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8441235423088074, max_false: 0.865517795085907, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8712381720542908, max_false: 0.8254809975624084, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8433685898780823, max_false: 0.8860129714012146, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8545764684677124, max_false: 0.8138749003410339, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8129650354385376, max_false: 0.8735320568084717, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8912193775177002, max_false: 0.819905161857605, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8400576114654541, max_false: 0.8854707479476929, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8772293329238892, max_false: 0.8333824276924133, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.7918505072593689, max_false: 0.860479474067688, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8756248950958252, max_false: 0.8049652576446533, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8240680694580078, max_false: 0.8740350604057312, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8669220805168152, max_false: 0.8066281676292419, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8422530293464661, max_false: 0.8907290697097778, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8708447813987732, max_false: 0.8255949020385742, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8492183089256287, max_false: 0.8944826126098633, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8765727281570435, max_false: 0.8354317545890808, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8308266997337341, max_false: 0.886993408203125, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8806341886520386, max_false: 0.8109537363052368, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8314074873924255, max_false: 0.8837313055992126, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8612021207809448, max_false: 0.8069949150085449, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.839693546295166, max_false: 0.8892031311988831, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8737800121307373, max_false: 0.8191942572593689, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8132470846176147, max_false: 0.8714293837547302, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8871178030967712, max_false: 0.8293273448944092, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8254060745239258, max_false: 0.8792826533317566, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8648765683174133, max_false: 0.7975074648857117, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8276200294494629, max_false: 0.8772309422492981, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8785203695297241, max_false: 0.821882963180542, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8335725665092468, max_false: 0.8938730955123901, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8847946524620056, max_false: 0.8195743560791016, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8337806463241577, max_false: 0.8867968916893005, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8522104620933533, max_false: 0.7989147305488586, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8248127698898315, max_false: 0.8874433040618896, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8801317811012268, max_false: 0.8048522472381592, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8188612461090088, max_false: 0.8860670924186707, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8665546178817749, max_false: 0.810782253742218, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8328221440315247, max_false: 0.86772221326828, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8710342049598694, max_false: 0.830312967300415, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.847161054611206, max_false: 0.8805907368659973, correct: False
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8661490678787231, max_false: 0.8109034299850464, correct: True
in: torch.Size([257, 2560]), out: torch.Size([2560]), max_true: 0.8351880311965942, max_false: 0.8899856805801392, correct: False
