experiment run details:
  dataset: hoi
  path: /gpfs/mariana/home/envomp/bongard/big_hake/
---------------------------------------
  test split name: test_seen_obj_seen_act
---------------------------------------

in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.920559287071228, max_false: 0.9247006177902222, correct: False
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9351078867912292, max_false: 0.9209453463554382, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9378663897514343, max_false: 0.8949598670005798, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9508703947067261, max_false: 0.9164454936981201, correct: True
in: torch.Size([134, 5120]), out: torch.Size([5120]), max_true: 0.9216467142105103, max_false: 0.9020959734916687, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9145496487617493, max_false: 0.9229353666305542, correct: False
in: torch.Size([194, 5120]), out: torch.Size([5120]), max_true: 0.9664067625999451, max_false: 0.9291274547576904, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9356037974357605, max_false: 0.9203883409500122, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9570231437683105, max_false: 0.9091148376464844, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9469842910766602, max_false: 0.9322433471679688, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9205448627471924, max_false: 0.8743084669113159, correct: True
in: torch.Size([153, 5120]), out: torch.Size([5120]), max_true: 0.943098783493042, max_false: 0.9427793622016907, correct: True
in: torch.Size([134, 5120]), out: torch.Size([5120]), max_true: 0.9532186985015869, max_false: 0.9266246557235718, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9332715272903442, max_false: 0.951757550239563, correct: False
in: torch.Size([134, 5120]), out: torch.Size([5120]), max_true: 0.9179777503013611, max_false: 0.8791698813438416, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9403394460678101, max_false: 0.9307064414024353, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.963560938835144, max_false: 0.9161998629570007, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9536086916923523, max_false: 0.9650587439537048, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9369516968727112, max_false: 0.9335460066795349, correct: True
in: torch.Size([119, 5120]), out: torch.Size([5120]), max_true: 0.9318984746932983, max_false: 0.9247968792915344, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9315460920333862, max_false: 0.9257851839065552, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9508897066116333, max_false: 0.9462878704071045, correct: True
in: torch.Size([153, 5120]), out: torch.Size([5120]), max_true: 0.9533097147941589, max_false: 0.943401038646698, correct: True
in: torch.Size([179, 5120]), out: torch.Size([5120]), max_true: 0.9502668380737305, max_false: 0.9563376307487488, correct: False
in: torch.Size([209, 5120]), out: torch.Size([5120]), max_true: 0.9414739012718201, max_false: 0.8934370875358582, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9160447120666504, max_false: 0.9281558990478516, correct: False
in: torch.Size([167, 5120]), out: torch.Size([5120]), max_true: 0.9401262402534485, max_false: 0.9109988808631897, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9387592077255249, max_false: 0.9495100975036621, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9629835486412048, max_false: 0.9517783522605896, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9301247000694275, max_false: 0.9335825443267822, correct: False
in: torch.Size([167, 5120]), out: torch.Size([5120]), max_true: 0.9532975554466248, max_false: 0.9316067099571228, correct: True
in: torch.Size([209, 5120]), out: torch.Size([5120]), max_true: 0.9596968293190002, max_false: 0.957773745059967, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.8715114593505859, max_false: 0.8662034869194031, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9438665509223938, max_false: 0.9261147379875183, correct: True
in: torch.Size([125, 5120]), out: torch.Size([5120]), max_true: 0.947017252445221, max_false: 0.9173852801322937, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.923883318901062, max_false: 0.9258303642272949, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9511071443557739, max_false: 0.9501173496246338, correct: True
in: torch.Size([153, 5120]), out: torch.Size([5120]), max_true: 0.937265157699585, max_false: 0.9343640804290771, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9169090986251831, max_false: 0.8848407864570618, correct: True
in: torch.Size([167, 5120]), out: torch.Size([5120]), max_true: 0.9319364428520203, max_false: 0.9373419880867004, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9154548645019531, max_false: 0.8905057907104492, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9124239087104797, max_false: 0.9127082824707031, correct: False
in: torch.Size([119, 5120]), out: torch.Size([5120]), max_true: 0.8981344103813171, max_false: 0.8910934329032898, correct: True
in: torch.Size([181, 5120]), out: torch.Size([5120]), max_true: 0.9363482594490051, max_false: 0.9421971440315247, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9564365148544312, max_false: 0.9470254778862, correct: True
in: torch.Size([104, 5120]), out: torch.Size([5120]), max_true: 0.8854809403419495, max_false: 0.9458525776863098, correct: False
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9666694402694702, max_false: 0.8888892531394958, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9405259490013123, max_false: 0.9582890868186951, correct: False
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9565795660018921, max_false: 0.9221628904342651, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9428153038024902, max_false: 0.9571820497512817, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9511090517044067, max_false: 0.9328734874725342, correct: True
in: torch.Size([134, 5120]), out: torch.Size([5120]), max_true: 0.9468599557876587, max_false: 0.9527930021286011, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9564509987831116, max_false: 0.9371773600578308, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9213773012161255, max_false: 0.9270358085632324, correct: False
in: torch.Size([153, 5120]), out: torch.Size([5120]), max_true: 0.8853593468666077, max_false: 0.884144127368927, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9479114413261414, max_false: 0.9672573804855347, correct: False
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9470551013946533, max_false: 0.937461256980896, correct: True
in: torch.Size([134, 5120]), out: torch.Size([5120]), max_true: 0.8886862993240356, max_false: 0.9098106622695923, correct: False
in: torch.Size([134, 5120]), out: torch.Size([5120]), max_true: 0.9558689594268799, max_false: 0.9175891280174255, correct: True
in: torch.Size([209, 5120]), out: torch.Size([5120]), max_true: 0.9446578025817871, max_false: 0.939685046672821, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9477546215057373, max_false: 0.9209715723991394, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9383135437965393, max_false: 0.9603420495986938, correct: False
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.961313009262085, max_false: 0.9382518529891968, correct: True
in: torch.Size([119, 5120]), out: torch.Size([5120]), max_true: 0.891867995262146, max_false: 0.8929569721221924, correct: False
in: torch.Size([181, 5120]), out: torch.Size([5120]), max_true: 0.8903208374977112, max_false: 0.8921985626220703, correct: False
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9185938239097595, max_false: 0.8923072814941406, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9544003009796143, max_false: 0.9175796508789062, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9370249509811401, max_false: 0.9327031970024109, correct: True
in: torch.Size([134, 5120]), out: torch.Size([5120]), max_true: 0.9177559018135071, max_false: 0.9057392477989197, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.908951997756958, max_false: 0.9394006729125977, correct: False
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9330229759216309, max_false: 0.9062826633453369, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9166009426116943, max_false: 0.9186576008796692, correct: False
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.8727412819862366, max_false: 0.8423085808753967, correct: True
in: torch.Size([119, 5120]), out: torch.Size([5120]), max_true: 0.9344000220298767, max_false: 0.9407935738563538, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9122908711433411, max_false: 0.9136976599693298, correct: False
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9440605640411377, max_false: 0.9347620606422424, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9499941468238831, max_false: 0.9371045231819153, correct: True
in: torch.Size([134, 5120]), out: torch.Size([5120]), max_true: 0.9344078898429871, max_false: 0.9336727261543274, correct: True
in: torch.Size([139, 5120]), out: torch.Size([5120]), max_true: 0.956868052482605, max_false: 0.9338676929473877, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9161601662635803, max_false: 0.9051206111907959, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9503257870674133, max_false: 0.9237474203109741, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9257444739341736, max_false: 0.9443570375442505, correct: False
in: torch.Size([134, 5120]), out: torch.Size([5120]), max_true: 0.931269645690918, max_false: 0.9095581769943237, correct: True
in: torch.Size([134, 5120]), out: torch.Size([5120]), max_true: 0.9185444116592407, max_false: 0.886212170124054, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9327746033668518, max_false: 0.9380655884742737, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9095492959022522, max_false: 0.9274756908416748, correct: False
in: torch.Size([209, 5120]), out: torch.Size([5120]), max_true: 0.9512016177177429, max_false: 0.919063925743103, correct: True
in: torch.Size([153, 5120]), out: torch.Size([5120]), max_true: 0.93682461977005, max_false: 0.9430160522460938, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9337078928947449, max_false: 0.9026284217834473, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.8959675431251526, max_false: 0.9076042771339417, correct: False
in: torch.Size([153, 5120]), out: torch.Size([5120]), max_true: 0.9534794688224792, max_false: 0.9375776052474976, correct: True
in: torch.Size([195, 5120]), out: torch.Size([5120]), max_true: 0.9203997254371643, max_false: 0.9345206022262573, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9134728312492371, max_false: 0.8959195017814636, correct: True
in: torch.Size([153, 5120]), out: torch.Size([5120]), max_true: 0.9207269549369812, max_false: 0.9282880425453186, correct: False
in: torch.Size([209, 5120]), out: torch.Size([5120]), max_true: 0.9402680993080139, max_false: 0.9136870503425598, correct: True
in: torch.Size([167, 5120]), out: torch.Size([5120]), max_true: 0.9026697874069214, max_false: 0.934111475944519, correct: False
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9041550755500793, max_false: 0.9236236810684204, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9391838312149048, max_false: 0.9531970024108887, correct: False
in: torch.Size([119, 5120]), out: torch.Size([5120]), max_true: 0.9182354211807251, max_false: 0.8969529867172241, correct: True
in: torch.Size([209, 5120]), out: torch.Size([5120]), max_true: 0.9414865970611572, max_false: 0.9611369371414185, correct: False
in: torch.Size([209, 5120]), out: torch.Size([5120]), max_true: 0.9401457905769348, max_false: 0.930137038230896, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9031822681427002, max_false: 0.893840491771698, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9539775848388672, max_false: 0.9320369362831116, correct: True
in: torch.Size([153, 5120]), out: torch.Size([5120]), max_true: 0.9376798272132874, max_false: 0.9397827982902527, correct: False
in: torch.Size([134, 5120]), out: torch.Size([5120]), max_true: 0.9172642230987549, max_false: 0.9086518883705139, correct: True
in: torch.Size([119, 5120]), out: torch.Size([5120]), max_true: 0.9356317520141602, max_false: 0.9355329871177673, correct: True
in: torch.Size([153, 5120]), out: torch.Size([5120]), max_true: 0.9538785815238953, max_false: 0.9480563402175903, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9026660919189453, max_false: 0.9240485429763794, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9373739957809448, max_false: 0.9068653583526611, correct: True
in: torch.Size([153, 5120]), out: torch.Size([5120]), max_true: 0.9430317878723145, max_false: 0.9539269804954529, correct: False
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9423251748085022, max_false: 0.9243736267089844, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9227592945098877, max_false: 0.9328597187995911, correct: False
in: torch.Size([153, 5120]), out: torch.Size([5120]), max_true: 0.9452800750732422, max_false: 0.9337624311447144, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9123831987380981, max_false: 0.8976016640663147, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9220410585403442, max_false: 0.9099109768867493, correct: True
in: torch.Size([134, 5120]), out: torch.Size([5120]), max_true: 0.9285876750946045, max_false: 0.93929123878479, correct: False
in: torch.Size([119, 5120]), out: torch.Size([5120]), max_true: 0.9382801055908203, max_false: 0.9180816411972046, correct: True
in: torch.Size([153, 5120]), out: torch.Size([5120]), max_true: 0.9363210797309875, max_false: 0.9308614730834961, correct: True
in: torch.Size([153, 5120]), out: torch.Size([5120]), max_true: 0.9182140231132507, max_false: 0.8771008253097534, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9328917264938354, max_false: 0.9125072360038757, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9244622588157654, max_false: 0.8875478506088257, correct: True
in: torch.Size([167, 5120]), out: torch.Size([5120]), max_true: 0.8882351517677307, max_false: 0.8882482051849365, correct: False
in: torch.Size([167, 5120]), out: torch.Size([5120]), max_true: 0.9488836526870728, max_false: 0.9120518565177917, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9416162967681885, max_false: 0.9613235592842102, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.8594330549240112, max_false: 0.8104813098907471, correct: True
in: torch.Size([167, 5120]), out: torch.Size([5120]), max_true: 0.9339768290519714, max_false: 0.9368303418159485, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9185032844543457, max_false: 0.8780642151832581, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9145239591598511, max_false: 0.9404076337814331, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.935348629951477, max_false: 0.9132688045501709, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9328028559684753, max_false: 0.9505822062492371, correct: False
in: torch.Size([167, 5120]), out: torch.Size([5120]), max_true: 0.93834388256073, max_false: 0.9262081980705261, correct: True
in: torch.Size([89, 5120]), out: torch.Size([5120]), max_true: 0.8733156323432922, max_false: 0.9182299971580505, correct: False
in: torch.Size([153, 5120]), out: torch.Size([5120]), max_true: 0.9498106837272644, max_false: 0.8862747550010681, correct: True
in: torch.Size([209, 5120]), out: torch.Size([5120]), max_true: 0.9309689402580261, max_false: 0.934662401676178, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9365091919898987, max_false: 0.9190502762794495, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.895903468132019, max_false: 0.9312804937362671, correct: False
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9480144381523132, max_false: 0.9255778789520264, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9284259676933289, max_false: 0.9458616375923157, correct: False
in: torch.Size([119, 5120]), out: torch.Size([5120]), max_true: 0.916126549243927, max_false: 0.8747536540031433, correct: True
in: torch.Size([134, 5120]), out: torch.Size([5120]), max_true: 0.9467524290084839, max_false: 0.9519513845443726, correct: False
in: torch.Size([209, 5120]), out: torch.Size([5120]), max_true: 0.9480714201927185, max_false: 0.9342460632324219, correct: True
in: torch.Size([153, 5120]), out: torch.Size([5120]), max_true: 0.9411765336990356, max_false: 0.951165497303009, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9464530348777771, max_false: 0.9304535388946533, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9503566026687622, max_false: 0.9434593915939331, correct: True
in: torch.Size([167, 5120]), out: torch.Size([5120]), max_true: 0.95360267162323, max_false: 0.9466255903244019, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9179844856262207, max_false: 0.9096713662147522, correct: True
in: torch.Size([134, 5120]), out: torch.Size([5120]), max_true: 0.9231352210044861, max_false: 0.9157040119171143, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9008407592773438, max_false: 0.9075050354003906, correct: False
in: torch.Size([153, 5120]), out: torch.Size([5120]), max_true: 0.9051715135574341, max_false: 0.8881678581237793, correct: True
in: torch.Size([209, 5120]), out: torch.Size([5120]), max_true: 0.9375108480453491, max_false: 0.9517652988433838, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9484954476356506, max_false: 0.9181755185127258, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.905485987663269, max_false: 0.8996250033378601, correct: True
in: torch.Size([209, 5120]), out: torch.Size([5120]), max_true: 0.9012543559074402, max_false: 0.8851662874221802, correct: True
in: torch.Size([139, 5120]), out: torch.Size([5120]), max_true: 0.9204329252243042, max_false: 0.9401524066925049, correct: False
in: torch.Size([119, 5120]), out: torch.Size([5120]), max_true: 0.9378164410591125, max_false: 0.9219638109207153, correct: True
in: torch.Size([119, 5120]), out: torch.Size([5120]), max_true: 0.9233282208442688, max_false: 0.9222061634063721, correct: True
in: torch.Size([119, 5120]), out: torch.Size([5120]), max_true: 0.9068170785903931, max_false: 0.9199655652046204, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9474682211875916, max_false: 0.9641138315200806, correct: False
in: torch.Size([153, 5120]), out: torch.Size([5120]), max_true: 0.9230882525444031, max_false: 0.904313325881958, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9329615831375122, max_false: 0.943147599697113, correct: False
in: torch.Size([209, 5120]), out: torch.Size([5120]), max_true: 0.9332504272460938, max_false: 0.9224645495414734, correct: True
in: torch.Size([195, 5120]), out: torch.Size([5120]), max_true: 0.926895797252655, max_false: 0.929267168045044, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9386518001556396, max_false: 0.8881651163101196, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9268606901168823, max_false: 0.9102281928062439, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9408718347549438, max_false: 0.9472399950027466, correct: False
in: torch.Size([153, 5120]), out: torch.Size([5120]), max_true: 0.9209496378898621, max_false: 0.9292547702789307, correct: False
in: torch.Size([134, 5120]), out: torch.Size([5120]), max_true: 0.9289007782936096, max_false: 0.9162567853927612, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9470375180244446, max_false: 0.95599365234375, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9192401170730591, max_false: 0.9118524193763733, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9375565648078918, max_false: 0.9426394104957581, correct: False
in: torch.Size([167, 5120]), out: torch.Size([5120]), max_true: 0.9254852533340454, max_false: 0.904252827167511, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.8991713523864746, max_false: 0.9264007210731506, correct: False
in: torch.Size([139, 5120]), out: torch.Size([5120]), max_true: 0.9418534636497498, max_false: 0.8936643600463867, correct: True
in: torch.Size([134, 5120]), out: torch.Size([5120]), max_true: 0.926996111869812, max_false: 0.9429703950881958, correct: False
in: torch.Size([125, 5120]), out: torch.Size([5120]), max_true: 0.8906119465827942, max_false: 0.886195957660675, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9557116627693176, max_false: 0.9416735172271729, correct: True
in: torch.Size([134, 5120]), out: torch.Size([5120]), max_true: 0.9527111053466797, max_false: 0.939052164554596, correct: True
in: torch.Size([209, 5120]), out: torch.Size([5120]), max_true: 0.9040994644165039, max_false: 0.9337024688720703, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9422296285629272, max_false: 0.9042800664901733, correct: True
in: torch.Size([209, 5120]), out: torch.Size([5120]), max_true: 0.938877522945404, max_false: 0.9509976506233215, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9487811923027039, max_false: 0.9331024885177612, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.8903590440750122, max_false: 0.948246419429779, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9311746954917908, max_false: 0.8766665458679199, correct: True
in: torch.Size([74, 5120]), out: torch.Size([5120]), max_true: 0.9234641194343567, max_false: 0.9414902925491333, correct: False
in: torch.Size([181, 5120]), out: torch.Size([5120]), max_true: 0.9345749020576477, max_false: 0.9187264442443848, correct: True

---------------------------------------
  test split name: test_seen_obj_unseen_act
---------------------------------------

in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9311398863792419, max_false: 0.8976179361343384, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9121531844139099, max_false: 0.9388683438301086, correct: False
in: torch.Size([167, 5120]), out: torch.Size([5120]), max_true: 0.9281959533691406, max_false: 0.9401494860649109, correct: False
in: torch.Size([167, 5120]), out: torch.Size([5120]), max_true: 0.9221906661987305, max_false: 0.8864675164222717, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.923086404800415, max_false: 0.9302178025245667, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.934360146522522, max_false: 0.9154654145240784, correct: True
in: torch.Size([209, 5120]), out: torch.Size([5120]), max_true: 0.939643919467926, max_false: 0.9427685737609863, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9369819760322571, max_false: 0.9019323587417603, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9286071062088013, max_false: 0.9200340509414673, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9570447206497192, max_false: 0.9228824973106384, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9429757595062256, max_false: 0.9478486180305481, correct: False
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9574682116508484, max_false: 0.911686360836029, correct: True
in: torch.Size([119, 5120]), out: torch.Size([5120]), max_true: 0.924115002155304, max_false: 0.9208900332450867, correct: True
in: torch.Size([119, 5120]), out: torch.Size([5120]), max_true: 0.9324620962142944, max_false: 0.8983491063117981, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9421528577804565, max_false: 0.9503856301307678, correct: False
in: torch.Size([119, 5120]), out: torch.Size([5120]), max_true: 0.9390669465065002, max_false: 0.9092071652412415, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9269585013389587, max_false: 0.9421534538269043, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9221548438072205, max_false: 0.8987621068954468, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9358763694763184, max_false: 0.9544322490692139, correct: False
in: torch.Size([179, 5120]), out: torch.Size([5120]), max_true: 0.9494021534919739, max_false: 0.9248671531677246, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.941417932510376, max_false: 0.9521685242652893, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9434572458267212, max_false: 0.9067679643630981, correct: True
in: torch.Size([119, 5120]), out: torch.Size([5120]), max_true: 0.9389841556549072, max_false: 0.9505319595336914, correct: False
in: torch.Size([119, 5120]), out: torch.Size([5120]), max_true: 0.9089455008506775, max_false: 0.8776649236679077, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9296150803565979, max_false: 0.9471823573112488, correct: False
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9107832908630371, max_false: 0.9089555740356445, correct: True
in: torch.Size([149, 5120]), out: torch.Size([5120]), max_true: 0.9336936473846436, max_false: 0.9515146613121033, correct: False
in: torch.Size([209, 5120]), out: torch.Size([5120]), max_true: 0.9562568664550781, max_false: 0.9163830876350403, correct: True
in: torch.Size([89, 5120]), out: torch.Size([5120]), max_true: 0.9337354302406311, max_false: 0.9271665811538696, correct: True
in: torch.Size([164, 5120]), out: torch.Size([5120]), max_true: 0.9308359026908875, max_false: 0.891474187374115, correct: True
