experiment run details:
  dataset: openworld
  model: phi openworld lora
  path: /gpfs/mariana/home/envomp/bongard/
---------------------------------------
  test split name: test
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9378812909126282, max_false: 0.9095116257667542, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9276250600814819, max_false: 0.924110472202301, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9408467411994934, max_false: 0.9300289154052734, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.934211015701294, max_false: 0.8839664459228516, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9417549967765808, max_false: 0.9105420112609863, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9141344428062439, max_false: 0.8711836338043213, correct: True
in: torch.Size([468, 3072]), out: torch.Size([3072]), max_true: 0.8733353614807129, max_false: 0.8368393778800964, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9383037686347961, max_false: 0.9488632678985596, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9204541444778442, max_false: 0.9095027446746826, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9501709342002869, max_false: 0.9514716267585754, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9431801438331604, max_false: 0.9426566958427429, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9435777068138123, max_false: 0.9419488906860352, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8842687606811523, max_false: 0.8783406019210815, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.960966944694519, max_false: 0.9433640241622925, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9000504612922668, max_false: 0.8696659207344055, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9257401823997498, max_false: 0.9054690003395081, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9584539532661438, max_false: 0.932753324508667, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9478935599327087, max_false: 0.9492026567459106, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9435469508171082, max_false: 0.9120395183563232, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9459775686264038, max_false: 0.9540023803710938, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.946869432926178, max_false: 0.9322700500488281, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9481225609779358, max_false: 0.9597042202949524, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9232856631278992, max_false: 0.915440559387207, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9487907886505127, max_false: 0.9201754927635193, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8604205250740051, max_false: 0.8087080717086792, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9301738142967224, max_false: 0.9006936550140381, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9158286452293396, max_false: 0.8951496481895447, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9397300481796265, max_false: 0.9548516869544983, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9491748809814453, max_false: 0.9299675822257996, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9434502124786377, max_false: 0.9010075330734253, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8874441981315613, max_false: 0.8552746176719666, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9516933560371399, max_false: 0.9300537109375, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9305938482284546, max_false: 0.8651864528656006, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9359399080276489, max_false: 0.9392354488372803, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9369670748710632, max_false: 0.9008468985557556, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8774648308753967, max_false: 0.9045200943946838, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8761004209518433, max_false: 0.8917912244796753, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9609211087226868, max_false: 0.9243262410163879, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9359400868415833, max_false: 0.8719082474708557, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9448631405830383, max_false: 0.9507656693458557, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9621104001998901, max_false: 0.914386510848999, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9501462578773499, max_false: 0.9503888487815857, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9350103735923767, max_false: 0.9103806018829346, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9479654431343079, max_false: 0.9462264180183411, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9355871677398682, max_false: 0.9282276630401611, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9466965794563293, max_false: 0.9450522065162659, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9106074571609497, max_false: 0.8683940172195435, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9573423266410828, max_false: 0.7998074889183044, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8906964659690857, max_false: 0.7373928427696228, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9440634250640869, max_false: 0.9493579268455505, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9311485886573792, max_false: 0.9253637194633484, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9608062505722046, max_false: 0.9204228520393372, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.8567756414413452, max_false: 0.8431889414787292, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.932300329208374, max_false: 0.9326001405715942, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9220350980758667, max_false: 0.882911205291748, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9617487788200378, max_false: 0.9487197995185852, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8996164798736572, max_false: 0.8752310872077942, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9280267357826233, max_false: 0.9442790150642395, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9334937930107117, max_false: 0.9055858850479126, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9344054460525513, max_false: 0.9123501777648926, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8811946511268616, max_false: 0.8404095768928528, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9367132186889648, max_false: 0.8903939723968506, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9510388374328613, max_false: 0.9036595225334167, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9580909609794617, max_false: 0.9476221799850464, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9416875243186951, max_false: 0.9155344367027283, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.938347578048706, max_false: 0.9166207313537598, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9124365448951721, max_false: 0.8939841985702515, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9252389073371887, max_false: 0.8961037993431091, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8997853994369507, max_false: 0.8680393695831299, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8984630107879639, max_false: 0.9092641472816467, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9121850728988647, max_false: 0.8617937564849854, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.943705677986145, max_false: 0.9406515955924988, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9163064956665039, max_false: 0.890683650970459, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9442864656448364, max_false: 0.9496740102767944, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9314342737197876, max_false: 0.9229922890663147, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9491555094718933, max_false: 0.9354427456855774, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8827818632125854, max_false: 0.8697211742401123, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9485030770301819, max_false: 0.8805024027824402, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9270609617233276, max_false: 0.8601394891738892, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9208044409751892, max_false: 0.877955973148346, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9294458031654358, max_false: 0.8853888511657715, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9439589977264404, max_false: 0.9101153016090393, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9281516075134277, max_false: 0.8792294263839722, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.8884063363075256, max_false: 0.8721092939376831, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9180830121040344, max_false: 0.8855876922607422, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9425259828567505, max_false: 0.9465537071228027, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9105009436607361, max_false: 0.8967462182044983, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9314759373664856, max_false: 0.9322429299354553, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9327940344810486, max_false: 0.8996303081512451, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9511748552322388, max_false: 0.957520067691803, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9191694259643555, max_false: 0.9139337539672852, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9479773640632629, max_false: 0.9419320225715637, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9233982563018799, max_false: 0.9133715033531189, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.831977367401123, max_false: 0.8421792387962341, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9216697216033936, max_false: 0.8618952631950378, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9519484639167786, max_false: 0.9662083983421326, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8947482705116272, max_false: 0.8874644637107849, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9481774568557739, max_false: 0.9415594339370728, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8975564241409302, max_false: 0.9042311906814575, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9146404266357422, max_false: 0.912588357925415, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9527767896652222, max_false: 0.937444806098938, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.946263313293457, max_false: 0.940049946308136, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9080453515052795, max_false: 0.8836901187896729, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9475091099739075, max_false: 0.9102930426597595, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.893685519695282, max_false: 0.8654588460922241, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.942713737487793, max_false: 0.8973866701126099, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9151554703712463, max_false: 0.871292233467102, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9496992230415344, max_false: 0.9417726993560791, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9492985010147095, max_false: 0.9118238091468811, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9536229372024536, max_false: 0.9542049169540405, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8837846517562866, max_false: 0.8697080016136169, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9427236914634705, max_false: 0.9529628157615662, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8606317043304443, max_false: 0.8932424783706665, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9593690633773804, max_false: 0.972923755645752, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9252888560295105, max_false: 0.9274524450302124, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8961738348007202, max_false: 0.880457878112793, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9036889672279358, max_false: 0.8616931438446045, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9231562614440918, max_false: 0.933212399482727, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8855240941047668, max_false: 0.8709501028060913, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9296597242355347, max_false: 0.9265193343162537, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9384210109710693, max_false: 0.9222463369369507, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9390468001365662, max_false: 0.9412481188774109, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9400357604026794, max_false: 0.9334571361541748, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9058341979980469, max_false: 0.9115172624588013, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9344311356544495, max_false: 0.9008793830871582, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9312853217124939, max_false: 0.9318417906761169, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8880398273468018, max_false: 0.8994064331054688, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9346795678138733, max_false: 0.9320862889289856, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9013422727584839, max_false: 0.883980393409729, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8853514790534973, max_false: 0.8562625646591187, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9165562987327576, max_false: 0.8651573061943054, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9625703692436218, max_false: 0.9380633234977722, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9433606266975403, max_false: 0.9026897549629211, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9494701623916626, max_false: 0.9303159117698669, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9059600830078125, max_false: 0.8557814359664917, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9606060981750488, max_false: 0.9614114761352539, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9529735445976257, max_false: 0.937655508518219, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9302850365638733, max_false: 0.9331594705581665, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.876512885093689, max_false: 0.8749876022338867, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9509916305541992, max_false: 0.8930755257606506, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.900146484375, max_false: 0.8601592779159546, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9221467971801758, max_false: 0.9431268572807312, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9360398054122925, max_false: 0.9287825226783752, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.923420786857605, max_false: 0.9398607015609741, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.905474841594696, max_false: 0.881008505821228, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9411796927452087, max_false: 0.9518212676048279, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9475253224372864, max_false: 0.9423829317092896, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9316371083259583, max_false: 0.9548147320747375, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9149350523948669, max_false: 0.9071912169456482, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9419715404510498, max_false: 0.9320497512817383, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9474321603775024, max_false: 0.9009371995925903, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.956167995929718, max_false: 0.9506346583366394, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8614405989646912, max_false: 0.8520455956459045, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9558019638061523, max_false: 0.9536478519439697, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9206830263137817, max_false: 0.8730383515357971, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9429793953895569, max_false: 0.9293650984764099, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.826636552810669, max_false: 0.8252918720245361, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9530949592590332, max_false: 0.9491218328475952, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9495514035224915, max_false: 0.9372425079345703, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9510997533798218, max_false: 0.932525634765625, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9340965747833252, max_false: 0.9007568359375, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9503552317619324, max_false: 0.9353872537612915, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8846683502197266, max_false: 0.8556937575340271, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9136103391647339, max_false: 0.8947665691375732, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9218313097953796, max_false: 0.8732442259788513, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9273342490196228, max_false: 0.9226185083389282, correct: True
in: torch.Size([468, 3072]), out: torch.Size([3072]), max_true: 0.9004220962524414, max_false: 0.8878955245018005, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9407680630683899, max_false: 0.9512093663215637, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8989962935447693, max_false: 0.8780673146247864, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9355219602584839, max_false: 0.9335134625434875, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9448106288909912, max_false: 0.924068808555603, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9610134363174438, max_false: 0.966196596622467, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9328728914260864, max_false: 0.9309307932853699, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9606311917304993, max_false: 0.9356591701507568, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9469303488731384, max_false: 0.9128689765930176, correct: True
