experiment run details:
  dataset: openworld
  model: phi openworld lora
  path: /gpfs/mariana/home/envomp/bongard/
---------------------------------------
  test split name: test
---------------------------------------

in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8927846550941467, max_false: 0.8422267436981201, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9287464618682861, max_false: 0.8693390488624573, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8615584373474121, max_false: 0.8203529119491577, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9077309966087341, max_false: 0.8942635655403137, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8123308420181274, max_false: 0.8047562837600708, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8287687301635742, max_false: 0.8367354273796082, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8239362239837646, max_false: 0.8253798484802246, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8935096263885498, max_false: 0.824560284614563, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8165862560272217, max_false: 0.7503676414489746, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.794809103012085, max_false: 0.7308160066604614, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.856548011302948, max_false: 0.8184365034103394, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8118153810501099, max_false: 0.7687550783157349, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8356321454048157, max_false: 0.7768682837486267, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9082785844802856, max_false: 0.8983865976333618, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9162431955337524, max_false: 0.8629364967346191, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9095628261566162, max_false: 0.8443471789360046, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.796286940574646, max_false: 0.7452067732810974, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8971815705299377, max_false: 0.8886772394180298, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7692431807518005, max_false: 0.7883093357086182, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9024305939674377, max_false: 0.7991607189178467, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7731267213821411, max_false: 0.70969158411026, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8935571908950806, max_false: 0.8122547268867493, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8200995922088623, max_false: 0.7544757127761841, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8951648473739624, max_false: 0.8573005795478821, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8234550952911377, max_false: 0.7907620668411255, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8974634408950806, max_false: 0.8602257966995239, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7389229536056519, max_false: 0.7092171311378479, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8633914589881897, max_false: 0.8756425976753235, correct: False
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.7441675662994385, max_false: 0.6922649145126343, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9154791235923767, max_false: 0.8022961020469666, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8888740539550781, max_false: 0.7596414685249329, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8687424659729004, max_false: 0.8579663634300232, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8738434314727783, max_false: 0.8532989621162415, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8958104252815247, max_false: 0.7830353379249573, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8738189339637756, max_false: 0.8107901215553284, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8426913022994995, max_false: 0.7347134351730347, correct: True
in: torch.Size([468, 3072]), out: torch.Size([3072]), max_true: 0.7872108221054077, max_false: 0.6885045766830444, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8677304983139038, max_false: 0.8819053173065186, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8311629891395569, max_false: 0.8061500191688538, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8970337510108948, max_false: 0.8985689282417297, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8807723522186279, max_false: 0.8700514435768127, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8843671679496765, max_false: 0.877582848072052, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8082444667816162, max_false: 0.7976595163345337, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9227184057235718, max_false: 0.8861671686172485, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8158615231513977, max_false: 0.7510920166969299, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8460041880607605, max_false: 0.8008718490600586, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9076283574104309, max_false: 0.8592527508735657, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8868158459663391, max_false: 0.8762043714523315, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8706779479980469, max_false: 0.8135908842086792, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8928608894348145, max_false: 0.9039442539215088, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8958436846733093, max_false: 0.8655600547790527, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.889909565448761, max_false: 0.8915581703186035, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8373339176177979, max_false: 0.8131285309791565, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8863016963005066, max_false: 0.8188000917434692, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7671892046928406, max_false: 0.6745609045028687, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8881038427352905, max_false: 0.8261092305183411, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8405958414077759, max_false: 0.7989331483840942, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8726384043693542, max_false: 0.8864877223968506, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.868963897228241, max_false: 0.8431549668312073, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9009222984313965, max_false: 0.8254122734069824, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8239553570747375, max_false: 0.7775533199310303, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8947658538818359, max_false: 0.8523718118667603, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8919390439987183, max_false: 0.7774171233177185, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8732745051383972, max_false: 0.8785021305084229, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8651837110519409, max_false: 0.8002402782440186, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8004279136657715, max_false: 0.8291720151901245, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7729153037071228, max_false: 0.8072338104248047, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.919028639793396, max_false: 0.8479838967323303, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8504274487495422, max_false: 0.731756865978241, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8942043781280518, max_false: 0.9095495939254761, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9060071110725403, max_false: 0.827114462852478, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.896812379360199, max_false: 0.8929750919342041, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8597323894500732, max_false: 0.820746660232544, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.90573650598526, max_false: 0.89687180519104, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8766469955444336, max_false: 0.8736580610275269, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9043322801589966, max_false: 0.8833669424057007, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8040489554405212, max_false: 0.7073311805725098, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9440115094184875, max_false: 0.7438483238220215, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7905406355857849, max_false: 0.6151199340820312, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8860843777656555, max_false: 0.8971132040023804, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8657638430595398, max_false: 0.8530102372169495, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9219866991043091, max_false: 0.8319284319877625, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.7252091765403748, max_false: 0.7021820545196533, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8690471649169922, max_false: 0.8766676783561707, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.827059805393219, max_false: 0.7564929127693176, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9278626441955566, max_false: 0.8997098207473755, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.849675178527832, max_false: 0.8165222406387329, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8532917499542236, max_false: 0.8753901124000549, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8669651746749878, max_false: 0.8168988227844238, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8649845719337463, max_false: 0.8151924014091492, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7709289193153381, max_false: 0.6952462792396545, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8911260962486267, max_false: 0.799068033695221, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8820298910140991, max_false: 0.7800672054290771, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9209463000297546, max_false: 0.8912675976753235, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8882970213890076, max_false: 0.830534040927887, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8881826400756836, max_false: 0.8450812101364136, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8185407519340515, max_false: 0.7934969067573547, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8500844240188599, max_false: 0.7933962345123291, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8199612498283386, max_false: 0.7655264139175415, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.815995454788208, max_false: 0.8212149143218994, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8330946564674377, max_false: 0.7539505362510681, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9083296656608582, max_false: 0.8932828307151794, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8528915643692017, max_false: 0.8115624785423279, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8964636921882629, max_false: 0.8981435894966125, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8682810664176941, max_false: 0.8568657636642456, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9108765721321106, max_false: 0.8830996751785278, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8066504001617432, max_false: 0.779401957988739, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9261836409568787, max_false: 0.795547604560852, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8628299236297607, max_false: 0.7425898909568787, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8719905614852905, max_false: 0.7892901301383972, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8642470240592957, max_false: 0.7852608561515808, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9069758057594299, max_false: 0.8457826375961304, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8742378950119019, max_false: 0.7851586937904358, correct: True
in: torch.Size([456, 3072]), out: torch.Size([3072]), max_true: 0.8352786898612976, max_false: 0.7987360954284668, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8496091961860657, max_false: 0.78685462474823, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.889103889465332, max_false: 0.894752025604248, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8325685858726501, max_false: 0.8094145655632019, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8602463006973267, max_false: 0.873665452003479, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8547881841659546, max_false: 0.7927622199058533, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9094630479812622, max_false: 0.9106940627098083, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8529571294784546, max_false: 0.8365115523338318, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9025556445121765, max_false: 0.8763036727905273, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8384597301483154, max_false: 0.8136943578720093, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7363524436950684, max_false: 0.754773736000061, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8626405596733093, max_false: 0.7679073810577393, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8913614749908447, max_false: 0.9172365069389343, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7970806360244751, max_false: 0.7843821048736572, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8979571461677551, max_false: 0.8826720714569092, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8267149329185486, max_false: 0.8466757535934448, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8444669246673584, max_false: 0.8331958651542664, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8988625407218933, max_false: 0.8588946461677551, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8835705518722534, max_false: 0.8740520477294922, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8361603021621704, max_false: 0.7940159440040588, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8954687118530273, max_false: 0.833410382270813, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7865880131721497, max_false: 0.7401523590087891, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.908449649810791, max_false: 0.8297743201255798, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8475057482719421, max_false: 0.7720268964767456, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9033659100532532, max_false: 0.8804678320884705, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.895328938961029, max_false: 0.8446213603019714, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9023205041885376, max_false: 0.9027836322784424, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8038139343261719, max_false: 0.7862749099731445, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8679364323616028, max_false: 0.8849362134933472, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7454480528831482, max_false: 0.8175905346870422, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9207220673561096, max_false: 0.9367030262947083, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8704795241355896, max_false: 0.8691290616989136, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.820624053478241, max_false: 0.776024580001831, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8112601041793823, max_false: 0.7346433997154236, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.839141845703125, max_false: 0.8605237603187561, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7898882627487183, max_false: 0.7602738738059998, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8872955441474915, max_false: 0.8686872720718384, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8725010752677917, max_false: 0.8497785925865173, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8579859137535095, max_false: 0.8572067022323608, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8595042824745178, max_false: 0.8495599627494812, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8102583289146423, max_false: 0.8244759440422058, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8560730218887329, max_false: 0.7964795827865601, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8643248081207275, max_false: 0.8569633364677429, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8046982884407043, max_false: 0.8262934684753418, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8757837414741516, max_false: 0.8718584179878235, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8185983896255493, max_false: 0.7878467440605164, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8327767848968506, max_false: 0.7809740304946899, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.825445294380188, max_false: 0.741431713104248, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9324147701263428, max_false: 0.8906956911087036, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9028339385986328, max_false: 0.8358036875724792, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8818262219429016, max_false: 0.8471862077713013, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8287125825881958, max_false: 0.7342435717582703, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.918194591999054, max_false: 0.9199696183204651, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9006748795509338, max_false: 0.8795353770256042, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8525253534317017, max_false: 0.8659447431564331, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7880846261978149, max_false: 0.7810497283935547, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9144300222396851, max_false: 0.7911425232887268, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7935004830360413, max_false: 0.7261468172073364, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8587148785591125, max_false: 0.8910500407218933, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8800277709960938, max_false: 0.8662711977958679, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8473194241523743, max_false: 0.8716907501220703, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8207623362541199, max_false: 0.7724483609199524, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8760963678359985, max_false: 0.8948928117752075, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8743874430656433, max_false: 0.8716374635696411, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8514644503593445, max_false: 0.9002572298049927, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8402549624443054, max_false: 0.829318106174469, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8906668424606323, max_false: 0.8617677092552185, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8921827673912048, max_false: 0.7997708320617676, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.911369800567627, max_false: 0.8888239860534668, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7497931122779846, max_false: 0.7243863344192505, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9006200432777405, max_false: 0.900880753993988, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8480092883110046, max_false: 0.7601559162139893, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8890385627746582, max_false: 0.8559785485267639, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7071830034255981, max_false: 0.6983577609062195, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9003493785858154, max_false: 0.8901785016059875, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8804275989532471, max_false: 0.8600184321403503, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9052062630653381, max_false: 0.8608701229095459, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8622919917106628, max_false: 0.7961986660957336, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8985968828201294, max_false: 0.8658353686332703, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.7748211622238159, max_false: 0.7294064164161682, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8442133665084839, max_false: 0.7821140289306641, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8383399248123169, max_false: 0.7215749621391296, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8591933250427246, max_false: 0.8482500314712524, correct: True
in: torch.Size([468, 3072]), out: torch.Size([3072]), max_true: 0.8260831236839294, max_false: 0.8103553056716919, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8780673742294312, max_false: 0.8985002040863037, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8125484585762024, max_false: 0.7766742706298828, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8861642479896545, max_false: 0.8678068518638611, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8955575227737427, max_false: 0.8574785590171814, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9009763598442078, max_false: 0.9064211845397949, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8405194878578186, max_false: 0.8440461754798889, correct: False
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.9224922060966492, max_false: 0.8472749590873718, correct: True
in: torch.Size([756, 3072]), out: torch.Size([3072]), max_true: 0.8860871195793152, max_false: 0.8217300176620483, correct: True
